GEOMETRYID,distance_mi
{bfeb54da-f7a7-4f73-97fe-85342aa18580},0.12194082052764257
{c0228b42-ed2c-43d3-bc83-6196cd54c5a6},0.1719993227486211
{c052728f-d3d6-4b01-816a-adf501cbcd28},0.039019291250768806
{c0921adf-4dd0-43c0-9cb3-3248c1217e95},0.1321890260699539
{c14c2bf1-02b8-4bb6-a6ce-e0809b5a346b},0.0807435333849873
{c1862cc8-0264-4e8d-89d9-e1c88b650da7},0.33837168034739457
{c2c37f67-85ff-45f7-8216-fffaf735da0b},0.15275773156832445
{c2edf137-c54b-4306-a74f-cc26a8aaebeb},0.16552948159255848
{c3297765-cf97-4ced-bac2-ed020a2da1e7},0.1805021700223787
{c3991f85-f6ab-463c-9df4-ae953a234628},0.08532449074677931
{c4393271-7252-4a9f-8cb1-5c8391958bb8},0.0008699776204983963
{c4b20245-17ef-453b-8ef5-d96ce5defb2b},0.16200554914676055
{c4d41827-506c-41f7-9b17-95bde31583cf},0.07993450980927581
{c53ea878-0a78-4e03-8f96-c05f8d264e90},0.199130642963719
{c5c6301e-da06-4f74-9a7a-5e03ec6dbab6},0.28030382211953003
{c5cedced-b125-46ee-b53e-b98bc8292ba6},0.12192916782481562
{c68f2ca9-8a91-4f4e-ae45-0a551d002413},0.09433931765917765
{c6a2cdca-dc5c-4399-9f4f-97d30fb62169},0.0978798010863215
{c70a6ec3-6a43-4073-8773-81cea2e31c21},0.9583259561813497
{c73f8237-814d-492b-a341-80628621959a},0.08744707510232126
{c79d9bb2-93a8-4a81-bafc-7a457a61513f},0.08016130233259271
{c8528dab-c2a4-462d-a1a2-e91606d871fa},0.023895879377301518
{c86d4e7a-46b7-4b93-b821-ec287b0ec550},0.2692776483167155
{c86de6e2-6dff-4cb8-bb64-1b9be676ac89},0.22730285381436016
{c9652d9b-1215-474e-920f-e086bffa3b52},0.0243565644562184
{c994a064-afd1-4f3b-92b9-3bc99b3d6990},0.01590322190749044
{c9c0a417-0855-4c3a-bc77-464c18d4f515},0.12373182103975491
{c9fddcc3-88c1-49af-ae85-31b02629d3fb},0.3666719038634609
{ca192128-31d2-4a19-aa29-d70c8750cdaf},0.028365794576573775
{ca8203ba-54c9-48eb-802a-22813c5f8e99},0.048214768751153776
{cadfe042-461c-4cc4-b2aa-855bfc6b396a},0.2088217641812451
{cafd92bd-3524-462b-9122-2e1565dfa40d},0.06484044536175793
{ccd4668d-4095-48ce-bfc1-795e27e57131},0.11855277030742235
{ccd9b2db-cfd8-4b5b-bec0-c7932ce48a58},0.018256617491896665
{cd09e41c-3612-4f9e-9e16-bee3befeeace},0.05838966526685707
{cddd520a-cfa9-40f1-a8b8-1c8acfc1c3a2},0.5215369346793163
{ce083e6a-cf8c-45dc-bd69-a9a6ce0166e4},0.0625170130291556
{cef9e524-df1a-4072-afa1-26db75301d38},0.02318990973618624
{cf5e8c1a-7acb-46aa-a062-b417a0b9e9a6},0.06271419212597211
{cf9de2e9-04a7-4a79-a90b-3ed73f36b382},0.014363557012588936
{cfd9c8f4-f3d4-4dc6-b750-3942fd92d251},0.03459610003797758
{d0ceb610-598c-4497-b655-fba49c6c52f2},0.3805946240663299
{d0f3bddf-a6ea-4447-a81b-5f5a7cd9bd44},0.20066950065055472
{d3e0ee5d-f88e-41c6-b8fc-497075d3e4f7},0.025057385767681864
{d4568bdd-fa4a-4269-a148-dc047f2d592d},0.04488272128818807
{d460b338-6673-47af-b920-bba4ee31f145},0.040556546281207785
{d4ad258b-9e96-4177-98bd-18713162b87d},0.054171027703701885
{d542d531-77e8-4bc5-9203-e771207e9f0b},0.24566633503853427
{d5f13bc3-990b-4781-9368-4a1a32f692c7},0.43956922866264864
{d6079d69-9d0f-40a6-aeb7-4a832217b06e},0.10116596845414366
{d62a6f92-db64-4c65-b4f5-957035a621a1},0.08294749797259923
{d7439865-5c17-4d86-86fc-35b525c229e7},0.3360045151238919
{d758df0c-c1bd-47dc-936c-56cf508b0ed4},0.0010955043284731748
{d7eaf52e-2ea9-43d7-b277-9dd197b7a208},0.04116530392090763
{d8aca0c3-f793-49ad-a712-b2b6efeef51b},0.09837973518308872
{d8efdccb-8a27-4a9d-b438-cad52a9b333d},0.21706199315644217
{d8f641da-5693-4c3a-bc99-37a037219f9f},0.08587916747761234
{d9184fd0-7063-4a0a-af89-afc0db2d305d},0.02439607003032321
{d9923719-296d-4133-8181-919f74e502fc},0.013154823881453902
{d9be8692-5f34-4a04-88ef-298d5bcc5b78},0.12302365103672301
{da06c339-ea25-453b-833d-ab22c56449d3},0.06326983128351199
{da11ad35-9bdd-4736-9832-3dfe9e3abc26},0.06215747455515796
{da669bce-8390-447a-813c-2654d3acf763},0.25557341015622226
{da6b9433-0421-42e3-b9ba-2e88d5a1f2d1},0.5535911373423291
{da74bee9-c468-4b6d-96b4-303245c9c0a2},0.016405828851888255
{dc5d1c31-ef1d-47ea-b160-2bb89931dd9c},0.04748696403082727
{dcc603f9-d05b-41fa-92e2-cd7c5d4a2497},0.21163774188145754
{de4b31a6-83c4-4568-b3dc-3a2ca943959a},0.07737415820847748
{ded99907-52e4-4333-88fd-9fc210418ae0},0.04302114337347687
{dee630c3-adb4-4f22-9da2-267aed289558},0.06488649628850325
{df7fa59d-186d-4387-94f7-e3f39aa9ea51},0.1818642550119549
{df9e9655-609b-456b-ab8d-c610a9ce2c54},0.06750407404408407
{e0cd6ea1-72ab-415b-9968-eb825bb584e0},0.07067688553627073
{e11ee6a5-9950-4eec-a781-89664d98ae79},0.1266492566693993
{e1d4ee51-28ce-4cf2-a319-c71ae4296466},0.3144885643760116
{e25f5f10-dda4-4d30-a296-380b472562c2},0.04717944047843211
{e2996b47-bb6e-4247-93d1-5ae0bd264b22},0.13332071295841771
{e2ee3998-1def-4c2f-b30e-6c8c162c8deb},0.4138546619334495
{e39982f9-79ea-42a5-8916-18b061ec5770},0.17644243990846792
{e3ac285d-f295-4a1b-8bf0-a8b0587134c6},0.11456199931400682
{e3b5af00-a037-49be-bafe-6834053ce36a},0.2564284545815135
{e3fc6285-4cfd-431c-98d6-455fa7d05309},0.02629904733234457
{e41cda5e-848d-477c-823a-380e2b658d11},0.023226604514008813
{e44aba5d-5e7a-41cb-86d7-2f5e45653862},0.05069131597737061
{e50249f4-f6dd-43a8-81da-aedff20b5248},0.21186480692700635
{e5796277-3567-468b-a1c5-c7f31bc3e0f9},0.19314863422236606
{e63af729-bd3e-4a4d-b336-3937f6b81ded},0.5103968325573718
{e6c4501a-e69e-4b49-ab12-8425fb96e3a4},0.029489921168873213
{e820cedf-6ae0-4462-b635-643983e42c05},0.13128613809897624
{e8758c8e-e967-45c3-b2d7-7aa09552d05c},0.01605495201952782
{e94612eb-78d8-47f0-9855-9bcc9f26ce13},0.2858571887256679
{e9a3a236-e44d-40a8-9290-8a9114909a92},0.22120055589524903
{ea0e6242-e612-427a-8b12-0455d4c5b708},0.04399114447452843
{eabc0e96-9ef5-4881-9092-7b1b8f363763},0.45143382129604814
{ec038683-f2c6-4264-8d5d-6ecd7c7e877f},0.04089075529093494
{ec35687f-0107-4878-a469-b14fecbd3b9d},0.002588167340565534
{ee23a3ce-b7cd-4261-acfc-1e63a29bd639},0.09452837273381219
{ee95aca7-7c5b-4c5f-8fed-1b742a780b47},0.2201431088725075
{ef36fab0-ed32-4358-bfb9-fc1007cc3abf},0.4806628463878639
{efa4d6cf-633e-419a-b2b4-9ef8480ba9a5},0.032858102738713854
{efeda843-cf39-44ed-b344-4b121a110e2f},0.17751499692982692
{f13dda34-4640-4f09-9594-aaf95f256580},0.03345142745884117
{f1fdd9e3-9413-4253-9ae1-4dc02661cf5c},0.09307899065757969
{f234b99f-fb99-486c-8f56-dc2de7ef8f67},0.17592646045980895
{f2523a69-a412-44c0-b494-5250a2333ec4},0.03247214681271346
{f260c284-4bd2-4d9c-9af8-6e647b440cae},0.2053682215008486
{f39a3d81-4714-4e84-a48d-711a965a567d},0.1073985015035713
{f3a86703-4354-438f-8dbf-78f95e7034ce},0.22313424209055677
{f3b09f6d-2f18-4e57-8dbd-bb1517ba5803},0.44761653978273097
{f4ca33cd-243d-4d40-af92-ef4d4d9ee27b},0.17042268214369286
{f4d5d9fe-443e-41e8-8f87-798dd24cdb6b},0.5593014806047403
{f518122e-2ea2-434c-9b29-e59af7ad255e},0.1450980369025739
{f6e8f6c0-1062-4d92-a120-130e9fd65383},0.5144328594692819
{f9fdb038-cc8e-4284-9431-641f5a0d8334},0.034423580440400905
{fa6a6260-2f79-45c6-9a0f-00a7bbea9d3a},0.13264651617605652
{faaffb2e-db09-4b40-9afa-7a413495fde7},0.11577930267426392
{fb1109c0-2bd3-43a2-b374-b6c328057f1f},0.028513942189030465
{fb4b356a-3788-49f3-a9b2-a9392b7a6ef8},0.022995248835000908
{fc256500-537a-4bd9-bcee-0ef3200448d6},0.08460346113553571
{fcb854c3-6ee9-4cc0-8b39-5929fb5ff4a7},0.086674261395682
{fdd2d786-5490-49c7-aeb5-02323884b154},0.017994110884884947
{ff173a20-6c38-4df7-be42-f219e97193ea},0.14267650644464724
{ff4806f6-9f45-4ec1-89ac-222b01f7b9ea},0.04324856672867303
